MSW3_ID,Genus,Species,MSWFamilyLatin
959,Sundasciurus,tenuis,Sciuridae
960,Sundasciurus,lowii,Sciuridae
961,Sundasciurus,fraterculus,Sciuridae
962,Dremomys,pyrrhomerus,Sciuridae
963,Dremomys,rufigenis,Sciuridae
964,Dremomys,pernyi,Sciuridae
965,Dremomys,lokriah,Sciuridae
966,Dremomys,gularis,Sciuridae
967,Dremomys,everetti,Sciuridae
968,Exilisciurus,whiteheadi,Sciuridae
969,Exilisciurus,exilis,Sciuridae
970,Exilisciurus,concinnus,Sciuridae
971,Funambulus,sublineatus,Sciuridae
972,Funambulus,palmarum,Sciuridae
973,Funambulus,layardi,Sciuridae
974,Funambulus,tristriatus,Sciuridae
975,Funambulus,pennantii,Sciuridae
976,Glyphotes,simus,Sciuridae
977,Hyosciurus,ileile,Sciuridae
978,Hyosciurus,heinrichi,Sciuridae
979,Lariscus,insignis,Sciuridae
980,Lariscus,niobe,Sciuridae
981,Lariscus,obscurus,Sciuridae
982,Lariscus,hosei,Sciuridae
983,Menetes,berdmorei,Sciuridae
984,Nannosciurus,melanotis,Sciuridae
985,Prosciurillus,weberi,Sciuridae
986,Prosciurillus,rosenbergii,Sciuridae
987,Prosciurillus,abstrusus,Sciuridae
988,Prosciurillus,murinus,Sciuridae
989,Prosciurillus,leucomus,Sciuridae
990,Rhinosciurus,laticaudatus,Sciuridae
991,Rubrisciurus,rubriventer,Sciuridae
992,Tamiops,rodolphii,Sciuridae
993,Tamiops,swinhoei,Sciuridae
994,Tamiops,mcclellandii,Sciuridae
995,Tamiops,maritimus,Sciuridae
996,Atlantoxerus,getulus,Sciuridae
997,Spermophilopsis,leptodactylus,Sciuridae
998,Xerus,rutilus,Sciuridae
999,Xerus,erythropus,Sciuridae
1000,Xerus,inauris,Sciuridae
1001,Xerus,princeps,Sciuridae
1002,Epixerus,ebii,Sciuridae
1003,Funisciurus,substriatus,Sciuridae
1004,Funisciurus,pyrropus,Sciuridae
1005,Funisciurus,leucogenys,Sciuridae
1006,Funisciurus,lemniscatus,Sciuridae
1007,Funisciurus,carruthersi,Sciuridae
1008,Funisciurus,congicus,Sciuridae
1009,Funisciurus,anerythrus,Sciuridae
1010,Funisciurus,isabella,Sciuridae
1011,Funisciurus,bayonii,Sciuridae
1012,Heliosciurus,undulatus,Sciuridae
1013,Heliosciurus,ruwenzorii,Sciuridae
1014,Heliosciurus,mutabilis,Sciuridae
1015,Heliosciurus,gambianus,Sciuridae
1016,Heliosciurus,punctatus,Sciuridae
1017,Heliosciurus,rufobrachium,Sciuridae
1018,Myosciurus,pumilio,Sciuridae
1019,Paraxerus,ochraceus,Sciuridae
1020,Paraxerus,cooperi,Sciuridae
1021,Paraxerus,vexillarius,Sciuridae
1022,Paraxerus,vincenti,Sciuridae
1023,Paraxerus,lucifer,Sciuridae
1024,Paraxerus,flavovittis,Sciuridae
1025,Paraxerus,palliatus,Sciuridae
1026,Paraxerus,boehmi,Sciuridae
1027,Paraxerus,alexandri,Sciuridae
1028,Paraxerus,poensis,Sciuridae
1029,Paraxerus,cepapi,Sciuridae
1030,Protoxerus,stangeri,Sciuridae
1031,Protoxerus,aubinnii,Sciuridae
1032,Sciurotamias,davidianus,Sciuridae
1033,Sciurotamias,forresti,Sciuridae
1034,Spermophilus,pygmaeus,Sciuridae
1035,Spermophilus,mollis,Sciuridae
1036,Spermophilus,canus,Sciuridae
1037,Spermophilus,citellus,Sciuridae
1038,Spermophilus,beldingi,Sciuridae
1039,Spermophilus,dauricus,Sciuridae
1040,Spermophilus,armatus,Sciuridae
1041,Spermophilus,elegans,Sciuridae
1042,Spermophilus,brunneus,Sciuridae
1043,Spermophilus,musicus,Sciuridae
1044,Spermophilus,pallidicauda,Sciuridae
1045,Spermophilus,ralli,Sciuridae
1046,Spermophilus,relictus,Sciuridae
1047,Spermophilus,richardsonii,Sciuridae
1048,Spermophilus,suslicus,Sciuridae
1049,Spermophilus,alashanicus,Sciuridae
1050,Spermophilus,washingtoni,Sciuridae
1051,Spermophilus,xanthoprymnus,Sciuridae
1052,Spermophilus,townsendii,Sciuridae
1053,Spermophilus,variegatus,Sciuridae
1054,Spermophilus,beecheyi,Sciuridae
1055,Spermophilus,atricapillus,Sciuridae
1056,Spermophilus,mexicanus,Sciuridae
1057,Spermophilus,perotensis,Sciuridae
1058,Spermophilus,tridecemlineatus,Sciuridae
1059,Spermophilus,spilosoma,Sciuridae
1060,Spermophilus,tereticaudus,Sciuridae
1061,Spermophilus,mohavensis,Sciuridae
1062,Spermophilus,franklinii,Sciuridae
1063,Spermophilus,saturatus,Sciuridae
1064,Spermophilus,lateralis,Sciuridae
1065,Spermophilus,madrensis,Sciuridae
1066,Spermophilus,columbianus,Sciuridae
1067,Spermophilus,undulatus,Sciuridae
1068,Spermophilus,adocetus,Sciuridae
1069,Spermophilus,brevicauda,Sciuridae
1070,Spermophilus,fulvus,Sciuridae
1071,Spermophilus,parryii,Sciuridae
1072,Spermophilus,annulatus,Sciuridae
1073,Spermophilus,major,Sciuridae
1074,Spermophilus,erythrogenys,Sciuridae
1075,Ammospermophilus,interpres,Sciuridae
1076,Ammospermophilus,insularis,Sciuridae
1077,Ammospermophilus,harrisii,Sciuridae
1078,Ammospermophilus,nelsoni,Sciuridae
1079,Ammospermophilus,leucurus,Sciuridae
1080,Cynomys,ludovicianus,Sciuridae
1081,Cynomys,mexicanus,Sciuridae
1082,Cynomys,leucurus,Sciuridae
1083,Cynomys,gunnisoni,Sciuridae
1084,Cynomys,parvidens,Sciuridae
1085,Marmota,monax,Sciuridae
1086,Marmota,himalayana,Sciuridae
1087,Marmota,marmota,Sciuridae
1088,Marmota,camtschatica,Sciuridae
1089,Marmota,sibirica,Sciuridae
1090,Marmota,caudata,Sciuridae
1091,Marmota,broweri,Sciuridae
1092,Marmota,bobak,Sciuridae
1093,Marmota,baibacina,Sciuridae
1094,Marmota,menzbieri,Sciuridae
1095,Marmota,olympus,Sciuridae
1096,Marmota,vancouverensis,Sciuridae
1097,Marmota,flaviventris,Sciuridae
1098,Marmota,caligata,Sciuridae
1099,Tamias,striatus,Sciuridae
1100,Tamias,sibiricus,Sciuridae
1101,Tamias,quadrimaculatus,Sciuridae
1102,Tamias,quadrivittatus,Sciuridae
1103,Tamias,ruficaudus,Sciuridae
1104,Tamias,rufus,Sciuridae
1105,Tamias,senex,Sciuridae
1106,Tamias,sonomae,Sciuridae
1107,Tamias,umbrinus,Sciuridae
1108,Tamias,siskiyou,Sciuridae
1109,Tamias,panamintinus,Sciuridae
1110,Tamias,townsendii,Sciuridae
1111,Tamias,cinereicollis,Sciuridae
1112,Tamias,amoenus,Sciuridae
1113,Tamias,bulleri,Sciuridae
1114,Tamias,palmeri,Sciuridae
1115,Tamias,speciosus,Sciuridae
1116,Tamias,alpinus,Sciuridae
1117,Tamias,dorsalis,Sciuridae
1118,Tamias,durangae,Sciuridae
1119,Tamias,merriami,Sciuridae
1120,Tamias,minimus,Sciuridae
1121,Tamias,obscurus,Sciuridae
1122,Tamias,ochrogenys,Sciuridae
1123,Tamias,canipes,Sciuridae
1124,Graphiurus,lorraineus,Gliridae
1125,Graphiurus,surdus,Gliridae
1126,Graphiurus,rupicola,Gliridae
1127,Graphiurus,platyops,Gliridae
1128,Graphiurus,ocularis,Gliridae
1129,Graphiurus,murinus,Gliridae
1130,Graphiurus,kelleni,Gliridae
1131,Graphiurus,johnstoni,Gliridae
1132,Graphiurus,christyi,Gliridae
1133,Graphiurus,angolensis,Gliridae
1134,Graphiurus,microtis,Gliridae
1135,Graphiurus,monardi,Gliridae
1136,Graphiurus,nagtglasii,Gliridae
1137,Graphiurus,crassicaudatus,Gliridae
1138,Chaetocauda,sichuanensis,Gliridae
1139,Dryomys,nitedula,Gliridae
1140,Dryomys,laniger,Gliridae
1141,Dryomys,niethammeri,Gliridae
1142,Eliomys,melanurus,Gliridae
1143,Eliomys,munbyanus,Gliridae
1144,Eliomys,quercinus,Gliridae
1145,Muscardinus,avellanarius,Gliridae
1146,Myomimus,setzeri,Gliridae
1147,Myomimus,personatus,Gliridae
1148,Myomimus,roachi,Gliridae
1149,Selevinia,betpakdalaensis,Gliridae
1150,Glirulus,japonicus,Gliridae
1151,Glis,glis,Gliridae
1152,Cratogeomys,neglectus,Geomyidae
1153,Cratogeomys,tylorhinus,Geomyidae
1154,Cratogeomys,merriami,Geomyidae
1155,Cratogeomys,gymnurus,Geomyidae
1156,Cratogeomys,fumosus,Geomyidae
1157,Cratogeomys,goldmani,Geomyidae
1158,Cratogeomys,castanops,Geomyidae
1159,Cratogeomys,zinseri,Geomyidae
1160,Geomys,arenarius,Geomyidae
1161,Geomys,knoxjonesi,Geomyidae
1162,Geomys,texensis,Geomyidae
1163,Geomys,tropicalis,Geomyidae
1164,Geomys,personatus,Geomyidae
1165,Geomys,bursarius,Geomyidae
1166,Geomys,pinetis,Geomyidae
1167,Geomys,breviceps,Geomyidae
1168,Geomys,attwateri,Geomyidae
1169,Orthogeomys,grandis,Geomyidae
1170,Orthogeomys,cuniculus,Geomyidae
1171,Orthogeomys,hispidus,Geomyidae
1172,Orthogeomys,lanius,Geomyidae
1173,Orthogeomys,cherriei,Geomyidae
1174,Orthogeomys,dariensis,Geomyidae
1175,Orthogeomys,heterodus,Geomyidae
1176,Orthogeomys,matagalpae,Geomyidae
1177,Orthogeomys,thaeleri,Geomyidae
1178,Orthogeomys,underwoodi,Geomyidae
1179,Orthogeomys,cavator,Geomyidae
1180,Pappogeomys,alcorni,Geomyidae
1181,Pappogeomys,bulleri,Geomyidae
1182,Thomomys,clusius,Geomyidae
1183,Thomomys,idahoensis,Geomyidae
1184,Thomomys,mazama,Geomyidae
1185,Thomomys,monticola,Geomyidae
1186,Thomomys,talpoides,Geomyidae
1187,Thomomys,bulbivorus,Geomyidae
1188,Thomomys,umbrinus,Geomyidae
1189,Thomomys,townsendii,Geomyidae
1190,Thomomys,bottae,Geomyidae
1191,Zygogeomys,trichopus,Geomyidae
1192,Castor,canadensis,Castoridae
1193,Castor,fiber,Castoridae
1194,Dipodomys,nitratoides,Heteromyidae
1195,Dipodomys,ordii,Heteromyidae
1196,Dipodomys,panamintinus,Heteromyidae
1197,Dipodomys,phillipsii,Heteromyidae
1198,Dipodomys,simulans,Heteromyidae
1199,Dipodomys,nelsoni,Heteromyidae
1200,Dipodomys,stephensi,Heteromyidae
1201,Dipodomys,gravipes,Heteromyidae
1202,Dipodomys,venustus,Heteromyidae
1203,Dipodomys,spectabilis,Heteromyidae
1204,Dipodomys,microps,Heteromyidae
1205,Dipodomys,merriami,Heteromyidae
1206,Dipodomys,heermanni,Heteromyidae
1207,Dipodomys,elator,Heteromyidae
1208,Dipodomys,deserti,Heteromyidae
1209,Dipodomys,compactus,Heteromyidae
1210,Dipodomys,californicus,Heteromyidae
1211,Dipodomys,agilis,Heteromyidae
1212,Dipodomys,ingens,Heteromyidae
1213,Microdipodops,megacephalus,Heteromyidae
1214,Microdipodops,pallidus,Heteromyidae
1215,Perognathus,flavus,Heteromyidae
1216,Perognathus,alticolus,Heteromyidae
1217,Perognathus,amplus,Heteromyidae
1218,Perognathus,fasciatus,Heteromyidae
1219,Perognathus,inornatus,Heteromyidae
1220,Perognathus,longimembris,Heteromyidae
1221,Perognathus,merriami,Heteromyidae
1222,Perognathus,parvus,Heteromyidae
1223,Perognathus,flavescens,Heteromyidae
