"uid","nightuid","namedLocation","domainID","siteID","plotID","collectDate","endDate","samplingProtocolVersion","remarks","dataQF"
"821076a7-7ec1-4e61-8491-c51ee2af369b","30EF44347EE542E48FACA5F96534E6BF","NOGP_010.mammalGrid.mam","D09","NOGP","NOGP_010","2016-06-07","2016-06-07","NEON.DOC.000481vG","",NA
"a37171b2-ca32-4933-b1b3-d082b185403d","3551AFFAB61449D3BEC654C2EA0D6077","NOGP_017.mammalGrid.mam","D09","NOGP","NOGP_017","2016-06-07","2016-06-07","NEON.DOC.000481vG","",NA
"b9f9e6f8-de5b-49a0-8006-730cfa82372c","0015095359FB4D5988964ED1BB80A626","NOGP_005.mammalGrid.mam","D09","NOGP","NOGP_005","2016-06-07","2016-06-07","NEON.DOC.000481vG","",NA
"d5816691-2e5f-464a-9e5b-de9723091b91","0E1BB1C7737444C1BB9DF6E65172C16F","NOGP_002.mammalGrid.mam","D09","NOGP","NOGP_002","2016-06-07","2016-06-07","NEON.DOC.000481vG","",NA
"df16b300-378c-460e-ac8b-6c2c11c2b907","6278365492D1488EB42D319A7C8FEDAB","NOGP_009.mammalGrid.mam","D09","NOGP","NOGP_009","2016-06-08","2016-06-08","NEON.DOC.000481vG","Cows on grid",NA
"96c7342d-ab4f-4443-838c-0872bff1f05a","8525072377F445ABB0FB89C8281042DC","NOGP_017.mammalGrid.mam","D09","NOGP","NOGP_017","2016-06-08","2016-06-08","NEON.DOC.000481vG","",NA
"ff0205c9-2a0c-40b3-862c-a5c693af99bb","7116FF2090AA4E9ABF430FD9DD1208DF","NOGP_002.mammalGrid.mam","D09","NOGP","NOGP_002","2016-06-08","2016-06-08","NEON.DOC.000481vG","",NA
"c634fa0e-ded5-451d-b853-f988fb956058","34E5C466DE8B4C89A3D4A2CE025CFB84","NOGP_010.mammalGrid.mam","D09","NOGP","NOGP_010","2016-06-08","2016-06-08","NEON.DOC.000481vG","",NA
"7e703f9c-dac5-4698-9d0e-ae8365d1b594","9C41F4A75E2F4646A244C988A13FD702","NOGP_007.mammalGrid.mam","D09","NOGP","NOGP_007","2016-06-09","2016-06-09","NEON.DOC.000481vG","",NA
"7ef0ace3-74a0-4091-8520-c442c992ecf1","689A7DC4A07042C3BDBAB691DB3EDE80","NOGP_010.mammalGrid.mam","D09","NOGP","NOGP_010","2016-06-09","2016-06-09","NEON.DOC.000481vG","",NA
"6c508f4d-9991-4be2-9c90-ffda03e8c88a","C47E3123FD29440BB486A2B5935B37BF","NOGP_017.mammalGrid.mam","D09","NOGP","NOGP_017","2016-06-09","2016-06-09","NEON.DOC.000481vG","",NA
"75456c03-d5fb-4322-b9a5-3817d93c9f6b","58087F109E0648E78F1CD7C8940A990F","NOGP_002.mammalGrid.mam","D09","NOGP","NOGP_002","2016-06-09","2016-06-09","NEON.DOC.000481vG","",NA
"e9ed5028-8905-4e58-81af-a8b1283bd35b","4AA054447BFF42B9A6E7C450C26E4C87","NOGP_017.mammalGrid.mam","D09","NOGP","NOGP_017","2016-08-09","2016-08-09","NEON.DOC.000481vH",NA,NA
"271786ee-d964-4866-9e56-f951b8dc6994","A1E54C148A89441180EA7CBB7DA55FBD","NOGP_002.mammalGrid.mam","D09","NOGP","NOGP_002","2016-08-09","2016-08-09","NEON.DOC.000481vH",NA,NA
"fbe442c3-dca1-4fa5-85c1-45fd61e8bd8b","17044A92B62A4E3FB230B2E1A98CA8E0","NOGP_005.mammalGrid.mam","D09","NOGP","NOGP_005","2016-08-09","2016-08-09","NEON.DOC.000481vH",NA,NA
"e966e824-a988-4c5e-8cbf-944dd5fe2636","8684FF4BD68348CF91AD3B859A8933D7","NOGP_010.mammalGrid.mam","D09","NOGP","NOGP_010","2016-08-09","2016-08-09","NEON.DOC.000481vH",NA,NA
"1050d335-cc87-48b7-86a1-706c7136cd64","70548283E9DC40618113562DFCDD1740","NOGP_002.mammalGrid.mam","D09","NOGP","NOGP_002","2016-08-10","2016-08-10","NEON.DOC.000481vH",NA,NA
"ff9d727a-bf4e-4ec0-bb45-813ed9ab6676","1CDE982C1CFA4D968D311988D549EDE3","NOGP_009.mammalGrid.mam","D09","NOGP","NOGP_009","2016-08-10","2016-08-10","NEON.DOC.000481vH",NA,NA
"f64d4fd5-e403-4919-b977-3b41c09595ba","6602E6169A2D485EA412674F643FC8D3","NOGP_010.mammalGrid.mam","D09","NOGP","NOGP_010","2016-08-10","2016-08-10","NEON.DOC.000481vH",NA,NA
"5df94ae4-c800-4cb3-941e-037d7cc498d2","FC562D4585434D7E82027A18EFA7E0F3","NOGP_017.mammalGrid.mam","D09","NOGP","NOGP_017","2016-08-10","2016-08-10","NEON.DOC.000481vH",NA,NA
"d30d497b-99a0-4368-8d66-8695b69c540b","DE6CE0A57B254D5CAE9015955461DC4B","NOGP_017.mammalGrid.mam","D09","NOGP","NOGP_017","2016-08-11","2016-08-11","NEON.DOC.000481vH",NA,NA
"33014bd8-7ad2-4707-90a8-dcd791fb2eb4","FB833A8B18D348A38350FF1FDC5C29D8","NOGP_007.mammalGrid.mam","D09","NOGP","NOGP_007","2016-08-11","2016-08-11","NEON.DOC.000481vH",NA,NA
"5316e562-01e3-4899-ac0e-5f256860787f","4D0D876DE3D8479B9EE4578C87E3E79F","NOGP_010.mammalGrid.mam","D09","NOGP","NOGP_010","2016-08-11","2016-08-11","NEON.DOC.000481vH",NA,NA
"c36dd70c-6cfe-40eb-9b76-ac1d604e570c","EFF3B7EF9CD04C1EB69A152F10D97438","NOGP_002.mammalGrid.mam","D09","NOGP","NOGP_002","2016-08-11","2016-08-11","NEON.DOC.000481vH",NA,NA
"8fee8460-ba79-4b70-8713-662f66057da2","EA430971156749EF9AE58E05CEF094AC","NOGP_010.mammalGrid.mam","D09","NOGP","NOGP_010","2016-10-04","2016-10-04","NEON.DOC.000481vH","",NA
"dea73128-a0ca-4ff8-82bf-92e47ae6227a","829D42D6696B4BE8B00C42ED0AED78CA","NOGP_017.mammalGrid.mam","D09","NOGP","NOGP_017","2016-10-04","2016-10-04","NEON.DOC.000481vH","",NA
"8ee1bda5-482a-47a4-a160-3b3230b4644b","96E49A93E95B42C0925C70B7FEBE2D06","NOGP_009.mammalGrid.mam","D09","NOGP","NOGP_009","2016-10-04","2016-10-04","NEON.DOC.000481vH","",NA
"56e24434-6b2e-4b01-ab0d-78946d4d826a","C0EB3164272B4A3EB3B8451970C356F7","NOGP_002.mammalGrid.mam","D09","NOGP","NOGP_002","2016-10-04","2016-10-04","NEON.DOC.000481vH","",NA
"4394e558-b188-4fb7-992f-c567656a7f03","1E76708C3FF54AA5911F425064DAAAD6","NOGP_017.mammalGrid.mam","D09","NOGP","NOGP_017","2016-10-05","2016-10-05","NEON.DOC.000481vH","",NA
"9b5f9596-236b-4434-9259-45d5e656e967","DE57D591E74B4C9D9C1BC581B5BD6C4D","NOGP_010.mammalGrid.mam","D09","NOGP","NOGP_010","2016-10-05","2016-10-05","NEON.DOC.000481vH","",NA
"cba50a46-6fb5-4b4e-b6f1-95daaa0ecbd5","AD5969CDC82046518381E5099A14462D","NOGP_002.mammalGrid.mam","D09","NOGP","NOGP_002","2016-10-05","2016-10-05","NEON.DOC.000481vH","",NA
"1df0cc7d-fc31-4f57-8d43-6f089bd325bc","F7C33E370A114D84957524F6A87DF042","NOGP_007.mammalGrid.mam","D09","NOGP","NOGP_007","2016-10-05","2016-10-05","NEON.DOC.000481vH","Grid partially mowed, adjacent areas mowed.",NA
"d0bd4e51-2158-4ebf-919f-d2e4bbd24738","E0774A34892D413BAB06E23474BFE359","NOGP_005.mammalGrid.mam","D09","NOGP","NOGP_005","2016-10-06","2016-10-06","NEON.DOC.000481vH","",NA
"6602b399-a953-4334-b1f0-807e623e7957","B9F0B1A66A2D4695BC32B8571D782E36","NOGP_010.mammalGrid.mam","D09","NOGP","NOGP_010","2016-10-06","2016-10-06","NEON.DOC.000481vH","",NA
"463e2ecf-0aa6-4137-945e-9b3e59e2bb65","BFE64F8F9676439889B07E1BB03E1296","NOGP_002.mammalGrid.mam","D09","NOGP","NOGP_002","2016-10-06","2016-10-06","NEON.DOC.000481vH","",NA
"1006dfc1-20c0-4fdd-9f9d-6823fb6df9f8","A5763D00B0164FECAF228E534D9D9633","NOGP_017.mammalGrid.mam","D09","NOGP","NOGP_017","2016-10-06","2016-10-06","NEON.DOC.000481vH","",NA
"1ca396da-0e0f-4014-8134-0290d0708a14","bdf3a1c8-6833-4848-8b0a-056d86c68e8e","NOGP_005.mammalGrid.mam","D09","NOGP","NOGP_005","2017-05-04","2017-05-04",NA,NA,NA
"204928ec-9170-4200-bdb7-2367d8c6153c","e4769466-d02c-4230-bbc5-003d4ac4e145","NOGP_002.mammalGrid.mam","D09","NOGP","NOGP_002","2017-05-04","2017-05-04",NA,NA,NA
"eb001586-82fa-48bc-8f98-b0ee3eed3e8f","9b6b1cb8-742e-40fa-a0af-3400eaf8810a","NOGP_010.mammalGrid.mam","D09","NOGP","NOGP_010","2017-05-04","2017-05-04",NA,NA,NA
"7732f94c-0d5f-4378-9d5d-a78b0a6bd0ca","e495239c-d4a5-4c00-82d3-271c93b2fcd3","NOGP_017.mammalGrid.mam","D09","NOGP","NOGP_017","2017-05-04","2017-05-04",NA,NA,NA
"bdbfd398-891d-4727-80e3-55218df8d476","73d2f518-f51f-492e-9841-8b436334361e","NOGP_010.mammalGrid.mam","D09","NOGP","NOGP_010","2017-05-05","2017-05-05",NA,NA,NA
"d7200c9e-5849-4953-94b1-76d8e8b36c3e","91be9b2b-6591-4ba6-b727-b42fe837716e","NOGP_017.mammalGrid.mam","D09","NOGP","NOGP_017","2017-05-05","2017-05-05",NA,NA,NA
"71eb2c72-4a46-4da2-83b4-1e7a534ebd95","2f55ccf6-5a43-408e-a208-9789ccddc54f","NOGP_009.mammalGrid.mam","D09","NOGP","NOGP_009","2017-05-05","2017-05-05",NA,NA,NA
"5270d233-6add-4653-a49f-99a0b82e9475","75a0856e-0cf2-419c-9fce-fa880f10afee","NOGP_002.mammalGrid.mam","D09","NOGP","NOGP_002","2017-05-05","2017-05-05",NA,NA,NA
"4b64293f-7bd6-4267-9437-78b69a599e21","c516db64-53ed-4c01-8d31-41386f7319a6","NOGP_010.mammalGrid.mam","D09","NOGP","NOGP_010","2017-05-06","2017-05-06",NA,NA,NA
"1a2805ae-876b-42b3-9ad0-2d06beb30098","01442b16-fae1-40aa-af2c-bbc99641dfa8","NOGP_002.mammalGrid.mam","D09","NOGP","NOGP_002","2017-05-06","2017-05-06",NA,NA,NA
"06de3cda-d8e4-4308-a648-9b66c510bcff","4b3bd7d3-20c7-4094-8b65-a291400823c3","NOGP_007.mammalGrid.mam","D09","NOGP","NOGP_007","2017-05-06","2017-05-06",NA,NA,NA
"49ec2bff-b6c0-4c56-bb13-5c4aea408b06","2b776223-a1b4-4396-a87b-b270e7017775","NOGP_017.mammalGrid.mam","D09","NOGP","NOGP_017","2017-05-06","2017-05-06",NA,NA,NA
"a81a3d4d-6029-47d5-bdc6-03f2b365854c","e03a6a22-d380-4554-8ee9-381eb5b83af1","NOGP_017.mammalGrid.mam","D09","NOGP","NOGP_017","2017-05-31","2017-05-31",NA,NA,NA
"c72616d9-9e60-45fb-a0ca-ace632834c3e","0c0c85e6-0f14-4dc7-9691-a1302815950e","NOGP_005.mammalGrid.mam","D09","NOGP","NOGP_005","2017-05-31","2017-05-31",NA,NA,NA
"ffde2cfc-50e9-4588-8efe-c1873c0e7852","26cd2007-39fe-43b2-9acc-c3c6b60ed008","NOGP_002.mammalGrid.mam","D09","NOGP","NOGP_002","2017-05-31","2017-05-31",NA,NA,NA
"ca2f727e-b341-476b-80a0-9409856b8ae2","8889e157-4266-4fef-85b1-104919f28c9f","NOGP_002.mammalGrid.mam","D09","NOGP","NOGP_002","2017-06-01","2017-06-01","",NA,NA
"070038b4-3043-46cc-9ac6-5287afc902ad","2e9531ed-58dc-41e7-b751-46d01cdd6ecd","NOGP_009.mammalGrid.mam","D09","NOGP","NOGP_009","2017-06-01","2017-06-01","",NA,NA
"e2699a63-2367-4abc-86b3-6140bdca7058","ccc0cb8a-3953-4339-80a4-f6c3b0bc5bda","NOGP_017.mammalGrid.mam","D09","NOGP","NOGP_017","2017-06-01","2017-06-01","",NA,NA
"6df99007-e544-4ad4-a81f-5ade3ec5f09e","a58907cf-954f-4d58-99b1-0633e33d276c","NOGP_005.mammalGrid.mam","D09","NOGP","NOGP_005","2017-06-01","2017-06-01","NEON.DOC.000481vJ",NA,NA
"56b2c856-f5b6-4f9e-b317-f65b295932ef","f1b2f4f0-e4c8-4e9f-9fe7-9641d037b5c3","NOGP_002.mammalGrid.mam","D09","NOGP","NOGP_002","2017-06-02","2017-06-02","",NA,NA
"43a8938c-f319-468f-80e4-208726a9a798","76733ecd-f82b-44fe-90bc-5ee54b0e8f09","NOGP_007.mammalGrid.mam","D09","NOGP","NOGP_007","2017-06-02","2017-06-02","",NA,NA
"d8cb3246-2abb-476e-8a46-c2f19bac358b","fd710f7e-16d2-4cd9-96f1-a470983b5108","NOGP_017.mammalGrid.mam","D09","NOGP","NOGP_017","2017-06-02","2017-06-02","NEON.DOC.000481vJ",NA,NA
"f0460365-37c9-482a-b15d-e6d3d638f988","5487f2ee-70a4-4fc1-b88a-0b2510ef5168","NOGP_005.mammalGrid.mam","D09","NOGP","NOGP_005","2017-06-02","2017-06-02","NEON.DOC.000481vJ",NA,NA
"ec27dc50-5334-4813-ae30-47b7fa2926eb","3b1d7b72-e435-4602-8d19-2e1d7bbd62ba","NOGP_002.mammalGrid.mam","D09","NOGP","NOGP_002","2017-07-25","2017-07-25","NEON.DOC.000481vJ",NA,NA
"bfea04f1-2012-44f9-a50f-b25fdffa2cc6","cc4f160d-bcfd-40e0-860e-55946bf631fd","NOGP_017.mammalGrid.mam","D09","NOGP","NOGP_017","2017-07-25","2017-07-25","NEON.DOC.000481vJ",NA,NA
"1ee3e43e-31f3-4f56-b653-c006be8d85c2","b68ff48b-da8f-4277-a86a-b159e40fd231","NOGP_007.mammalGrid.mam","D09","NOGP","NOGP_007","2017-07-25","2017-07-25","NEON.DOC.000481vJ",NA,NA
"fcf1ee21-e90f-4c7b-8113-3f5239bd9665","bcae70c5-0bb1-4e5f-9ac7-2d525dfb9084","NOGP_005.mammalGrid.mam","D09","NOGP","NOGP_005","2017-07-25","2017-07-25","NEON.DOC.000481vJ",NA,NA
"94643db3-a54a-4316-a4d5-06fc2ae60c65","705bde70-2b00-452a-988d-8afb7d76cc5d","NOGP_014.mammalGrid.mam","D09","NOGP","NOGP_014","2017-07-26","2017-07-26","",NA,NA
"768ec82a-779c-46a7-b5f2-f937f2a69ac4","7507f37a-16df-423d-82a8-b2a94309cdd1","NOGP_017.mammalGrid.mam","D09","NOGP","NOGP_017","2017-07-26","2017-07-26","NEON.DOC.000481vJ",NA,NA
"ebfc15d1-7e25-41e6-ab74-c900a5cdf570","a869c314-9dd6-4224-8585-b99fc5269fe6","NOGP_002.mammalGrid.mam","D09","NOGP","NOGP_002","2017-07-26","2017-07-26","NEON.DOC.000481vJ",NA,NA
"d4e98b05-694f-4f32-8dec-797485333af6","1945ca54-d959-4353-9de1-2eaae2b26d3c","NOGP_005.mammalGrid.mam","D09","NOGP","NOGP_005","2017-07-26","2017-07-26","NEON.DOC.000481vJ",NA,NA
"af54f589-784d-4884-b992-cf966df63bf1","55d9e782-8a42-418f-b1f1-0d83664bcf5d","NOGP_002.mammalGrid.mam","D09","NOGP","NOGP_002","2017-07-27","2017-07-27","",NA,NA
"daf5fdd6-8a3d-4829-af08-1104f0b2eaed","55f0b2c1-e758-4cde-b7a0-dfe5904750fc","NOGP_017.mammalGrid.mam","D09","NOGP","NOGP_017","2017-07-27","2017-07-27","",NA,NA
"18e62a4d-d1cc-438d-9a10-f0a28f9afb47","81d032f8-c20c-4a98-9ec5-ccf98bee4041","NOGP_005.mammalGrid.mam","D09","NOGP","NOGP_005","2017-07-27","2017-07-27","",NA,NA
"2c2a272d-d738-4a5d-9baa-565f09b56e27","816bf2c9-5a49-4eb3-a0e0-db7b24855b1e","NOGP_009.mammalGrid.mam","D09","NOGP","NOGP_009","2017-07-27","2017-07-27","",NA,NA
"50105d80-fb40-4760-8a18-51f5d7f9050e","b4a5d67d-dd42-47f0-b4c0-409aa6d69d4e","NOGP_005.mammalGrid.mam","D09","NOGP","NOGP_005","2017-09-27","2017-09-27","NEON.DOC.000481vJ",NA,NA
"7a964b8d-a804-43c7-a44c-095dd1f31ca9","17fc1522-66fc-440f-bcbb-fda272df4784","NOGP_007.mammalGrid.mam","D09","NOGP","NOGP_007","2017-09-27","2017-09-27","",NA,NA
"14701f25-3ba2-4072-b3e1-9846b06e8d2e","286fa7d4-dd33-4af9-9773-0f9f6e6ac4c6","NOGP_002.mammalGrid.mam","D09","NOGP","NOGP_002","2017-09-27","2017-09-27","",NA,NA
"c1cf0ebd-514f-4f0d-ab0c-d631a3d60fed","9a646318-ab2a-4a4a-9f4f-cb70c0faf707","NOGP_017.mammalGrid.mam","D09","NOGP","NOGP_017","2017-09-27","2017-09-27","NEON.DOC.000481vJ",NA,NA
"c350b975-1bf5-4730-ae3e-ab987d6faf9a","8c3f55d3-cc2a-48fb-ad9f-3a640e5c7029","NOGP_009.mammalGrid.mam","D09","NOGP","NOGP_009","2017-09-28","2017-09-28","NEON.DOC.000481vJ",NA,NA
"a73c47ab-9afe-4633-aa44-3c831afe338a","2a004dae-6dfd-4172-a070-4bfb35027344","NOGP_005.mammalGrid.mam","D09","NOGP","NOGP_005","2017-09-28","2017-09-28","NEON.DOC.000481vJ",NA,NA
"1885e39d-0eba-48bd-9975-62ae5cdccc21","bbc91120-d29f-41df-bbb5-f4cf068c69a6","NOGP_017.mammalGrid.mam","D09","NOGP","NOGP_017","2017-09-28","2017-09-28","NEON.DOC.000481vJ",NA,NA
"5bff53fc-4b82-4dd4-aef0-8d5c116907fd","f6a7a219-91a7-4f1c-8426-c40d4d82f615","NOGP_002.mammalGrid.mam","D09","NOGP","NOGP_002","2017-09-28","2017-09-28","NEON.DOC.000481vJ",NA,NA
"438a3cc4-3ecb-42d9-adf3-2f51139cf6df","cc9aa618-af91-4755-9513-d1e38ea25f8e","NOGP_005.mammalGrid.mam","D09","NOGP","NOGP_005","2017-09-29","2017-09-29","NEON.DOC.000481vJ",NA,NA
"6148717f-473d-41b3-90f2-71b04d70155f","9cef9fe7-27cc-4c8b-9de8-21a063b26c90","NOGP_002.mammalGrid.mam","D09","NOGP","NOGP_002","2017-09-29","2017-09-29","NEON.DOC.000481vJ",NA,NA
"76380108-0107-4286-85e4-b6938e39d20e","39fe89b3-9db8-467a-877e-34308c7c9cb1","NOGP_014.mammalGrid.mam","D09","NOGP","NOGP_014","2017-09-29","2017-09-29","",NA,NA
"47875379-e76f-4aac-b13f-3104996645ed","29014d7b-8a8c-43af-a08a-b9ec41013c99","NOGP_017.mammalGrid.mam","D09","NOGP","NOGP_017","2017-09-29","2017-09-29","NEON.DOC.000481vJ",NA,NA
"094f3c7f-de78-4922-9c19-aed15047d07d","79bc1cdb-a903-4fa6-b3ba-35c96b973468","NOGP_005.mammalGrid.mam","D09","NOGP","NOGP_005","2018-05-23","2018-05-23","NEON.DOC.000481vK","",NA
"457ba59f-6e1d-4ea3-83d6-72bfdf500fa4","abfd2829-9a40-4cbd-8dea-401d308a6dbf","NOGP_017.mammalGrid.mam","D09","NOGP","NOGP_017","2018-05-23","2018-05-23","NEON.DOC.000481vK","Traps A1 through A10 not set due to thunderstorm during evening set",NA
"768977a5-b9aa-4c02-8022-813ca50a51a1","1d742901-6b81-4d7f-a08f-0567d930eb9e","NOGP_002.mammalGrid.mam","D09","NOGP","NOGP_002","2018-05-24","2018-05-24","NEON.DOC.000481vK","",NA
"aafdc5b8-920b-44a6-80e2-9fcb65a496b0","3d631be1-6823-4b8f-adb1-8ffe79899005","NOGP_009.mammalGrid.mam","D09","NOGP","NOGP_009","2018-05-24","2018-05-24","NEON.DOC.000481vK","P",NA
"585b9d34-bbfb-4c4b-b776-3f7b6430250a","89d74ec6-2056-4a04-bcd8-550faa04bf03","NOGP_017.mammalGrid.mam","D09","NOGP","NOGP_017","2018-05-24","2018-05-24","NEON.DOC.000481vK","",NA
"f0cab763-ad52-4356-92a9-b8dec69a963d","e6c6c671-5bdc-42f5-b4eb-0128bbe45204","NOGP_014.mammalGrid.mam","D09","NOGP","NOGP_014","2018-05-24","2018-05-24","NEON.DOC.000481vK","",NA
"fe5db903-7e4c-41a0-8eb6-0a014fbeebcb","f1ac2447-6e86-404f-82a7-c8be80cc16b0","NOGP_005.mammalGrid.mam","D09","NOGP","NOGP_005","2018-05-24","2018-05-24","NEON.DOC.000481vK","",NA
"d36e39bb-596a-4411-b6a1-5fe2704714b0","2f31a7cc-7851-4232-8ac4-0507c3b976f2","NOGP_002.mammalGrid.mam","D09","NOGP","NOGP_002","2018-05-25","2018-05-25","NEON.DOC.000481vK","",NA
"75ae66ae-f467-45ba-897a-ff419b079d80","bdb4fa80-eff1-4e39-bcc2-93c9a026a2e7","NOGP_005.mammalGrid.mam","D09","NOGP","NOGP_005","2018-05-25","2018-05-25","NEON.DOC.000481vK","",NA
"496da221-b798-407e-9ebe-93dab4b04086","ff4664eb-4163-45db-b3e3-57e9170a849f","NOGP_017.mammalGrid.mam","D09","NOGP","NOGP_017","2018-05-25","2018-05-25","NEON.DOC.000481vK","",NA
"28b50288-75d9-47ad-814f-b9ee7bde275a","b2006448-5c0b-4c6f-ad87-6523f4bce438","NOGP_007.mammalGrid.mam","D09","NOGP","NOGP_007","2018-05-25","2018-05-25","NEON.DOC.000481vK","",NA
"2b73ed76-58e1-4100-b278-e2eb5bd6845e","00e007e8-1b7e-4aaf-a7f7-beb644df9fd9","NOGP_002.mammalGrid.mam","D09","NOGP","NOGP_002","2018-06-20","2018-06-20","NEON.DOC.000481vK","",NA
"5269c46b-efb3-47c6-ac85-f794bdac3f88","da1b1247-f4ee-4edc-8083-34b5e1ca8457","NOGP_009.mammalGrid.mam","D09","NOGP","NOGP_009","2018-06-20","2018-06-20","NEON.DOC.000481vK","",NA
"885e3d6a-f6a3-4e55-adeb-0a2d7aa272c0","3dda6840-944f-4dbd-b6ea-fef29a266b0d","NOGP_005.mammalGrid.mam","D09","NOGP","NOGP_005","2018-06-20","2018-06-20","NEON.DOC.000481vK","Cows in plot",NA
"740c3fa2-e905-4824-93af-c0c7c5cdb7c8","641e5495-bcd1-4d06-96f0-a0fb9bc8bf6c","NOGP_017.mammalGrid.mam","D09","NOGP","NOGP_017","2018-06-20","2018-06-20","NEON.DOC.000481vK","",NA
"8a87f884-1dd0-45e4-ab71-91eb2bb9ebb0","1b3cbd26-13c0-4f13-a978-333bd14b5ad4","NOGP_007.mammalGrid.mam","D09","NOGP","NOGP_007","2018-06-21","2018-06-21","NEON.DOC.000481vK","",NA
"618cc267-249c-49e8-84c5-44f88cd17e1e","d235b9ab-78d2-4aa5-9083-5c160d42e31b","NOGP_002.mammalGrid.mam","D09","NOGP","NOGP_002","2018-06-21","2018-06-21","NEON.DOC.000481vK","",NA
"24354e12-b880-4d32-bc1d-d53fa790c2f6","487d8d6a-cf39-4d71-b1e5-279714ead3c0","NOGP_014.mammalGrid.mam","D09","NOGP","NOGP_014","2018-06-21","2018-06-21","NEON.DOC.000481vK","",NA
"b5e566ba-cddd-4794-9cd3-a4c1631a24ae","50952423-72dc-445b-ad90-2f5918ccfbad","NOGP_017.mammalGrid.mam","D09","NOGP","NOGP_017","2018-06-21","2018-06-21","NEON.DOC.000481vK","",NA
"d3d12d1a-817f-4339-a27e-6d3b4f56c6aa","23a88809-c0a8-42f5-aca3-a97e40feafc9","NOGP_017.mammalGrid.mam","D09","NOGP","NOGP_017","2018-06-22","2018-06-22","NEON.DOC.000481vK","",NA
"eb6eb889-228a-42dd-9a88-69417164fb34","bdfad781-3f40-41d2-88ab-0c814df9bdeb","NOGP_005.mammalGrid.mam","D09","NOGP","NOGP_005","2018-06-22","2018-06-22","NEON.DOC.000481vK","",NA
"26ba4d11-feaf-424b-bb7e-8850ebeff47c","191538ca-38c2-4274-9a01-83b2f98d808b","NOGP_002.mammalGrid.mam","D09","NOGP","NOGP_002","2018-06-22","2018-06-22","NEON.DOC.000481vK","",NA
"b03d1b1e-8bba-49c2-a76b-06a7984c0e29","95b574d8-7dc4-485e-98b5-5224aac8bac4","NOGP_005.mammalGrid.mam","D09","NOGP","NOGP_005","2018-06-23","2018-06-23","NEON.DOC.000481vK","",NA
"ba9a2412-752b-491d-8c94-738c8e898575","e9f79b95-b08b-49b7-86d4-8cb65c9d12a8","NOGP_005.mammalGrid.mam","D09","NOGP","NOGP_005","2018-07-17","2018-07-17","NEON.DOC.000481vK",NA,NA
"28eb4994-46a5-4ddd-8e24-7cb4a8c817e0","86894e86-5a06-45e0-8976-c19ac2ab2e6b","NOGP_002.mammalGrid.mam","D09","NOGP","NOGP_002","2018-07-17","2018-07-17","NEON.DOC.000481vK",NA,NA
"e4a52d3a-3943-4c62-ba46-49c3e58109fc","7f693576-7d28-4c54-bb66-4dd49d1ea695","NOGP_017.mammalGrid.mam","D09","NOGP","NOGP_017","2018-07-17","2018-07-17","NEON.DOC.000481vK",NA,NA
"1ee44ebc-57fc-4340-8a4f-954e5a74d76b","8fea11ff-a3d0-43c5-bc6d-4191a10e1006","NOGP_007.mammalGrid.mam","D09","NOGP","NOGP_007","2018-07-17","2018-07-17","NEON.DOC.000481vK",NA,NA
"82cc8cfe-9ebc-4fe8-9f9a-159fd80b3794","fdf2fa33-7c94-48c5-80cf-09725de327cb","NOGP_002.mammalGrid.mam","D09","NOGP","NOGP_002","2018-07-18","2018-07-18","NEON.DOC.000481vK",NA,NA
"b1c1b7dc-0e69-4d04-a01d-def9cd2c64c8","6c59f7f4-080e-4314-b672-c333da3c5086","NOGP_017.mammalGrid.mam","D09","NOGP","NOGP_017","2018-07-18","2018-07-18","NEON.DOC.000481vK",NA,NA
"fbc16f36-b615-4bde-90e2-39929b9a67e1","a4abe5ec-d862-46bb-8ab8-f54a1395394d","NOGP_014.mammalGrid.mam","D09","NOGP","NOGP_014","2018-07-18","2018-07-18","NEON.DOC.000481vK",NA,NA
"39af0b4b-e9aa-4015-9406-048317e1e699","be1c4c05-71df-457b-8951-17f2aad52389","NOGP_005.mammalGrid.mam","D09","NOGP","NOGP_005","2018-07-18","2018-07-18","NEON.DOC.000481vK",NA,NA
"15ff9e74-e348-4f9f-b73b-c9e63b0815a7","6ab0dbb4-d2f3-487b-ad76-f170dd9b9ae0","NOGP_017.mammalGrid.mam","D09","NOGP","NOGP_017","2018-07-19","2018-07-19","NEON.DOC.000481vK",NA,NA
"a1e5d707-983c-4b1e-8443-a497bc2f0e8c","31ba1171-457c-4847-a957-939227d0f08b","NOGP_002.mammalGrid.mam","D09","NOGP","NOGP_002","2018-07-19","2018-07-19","NEON.DOC.000481vK",NA,NA
"595271bc-c96d-41a1-b534-04c1efb80a8b","5223d890-848c-479f-b439-0850fb4a8167","NOGP_009.mammalGrid.mam","D09","NOGP","NOGP_009","2018-07-19","2018-07-19","NEON.DOC.000481vK",NA,NA
"f224bde3-de59-431b-a3f4-01a1cf659e41","733108e2-3967-478c-8040-9eea3905480e","NOGP_005.mammalGrid.mam","D09","NOGP","NOGP_005","2018-07-19","2018-07-19","NEON.DOC.000481vK",NA,NA
"8ba0692c-91c7-4aa1-a0aa-66f3a2a3f839","18fb621f-cd07-4c15-a445-50737572d30d","NOGP_005.mammalGrid.mam","D09","NOGP","NOGP_005","2018-09-17","2018-09-17","NEON.DOC.000481vK","Cows on plot",NA
